"Name","Sweep","Runtime","State","Created","best_eval_top1","unc-module","n_few_shot","dataset","loss","model","lr","num-heads","initial-checkpoint","best_test_avg_downstream_auroc_correct","best_test_avg_downstream_auroc_correct_mixed","best_test_avg_downstream_auroc_ood","best_furthertest_avg_downstream_auroc_correct","best_test_avg_downstream_r1","best_furthertest_avg_downstream_r1","best_test_avg_downstream_croppedHasBiggerUnc","best_furthertest_avg_downstream_croppedHasBiggerUnc","best_eval_avg_downstream_auroc_correct","best_eval_avg_downstream_auroc_correct_mixed","best_eval_avg_downstream_auroc_ood","best_eval_avg_downstream_croppedHasBiggerUnc","best_eval_avg_downstream_r1","eval_avg_downstream_auroc_correct","eval_avg_downstream_croppedHasBiggerUnc","eval_avg_downstream_r1","best_eval_auroc_correct","best_eval_r1","eval_time_per_sample"
"breezy-sweep-2","7ivfjh36","919","finished","2023-08-14T20:24:25.000Z","45.08","class-entropy","","torch/imagenet","cross-entropy","vit_medium_patch16_gap_256","0","10","./output/train/20230703-103227695204-vit_medium_patch16_gap_256-256/checkpoint-5.pth.tar","0.5139","0.6462374528249105","0.49416978160540265","","0.40186666666666665","","0.7789333333333333","","0.5322","0.6496484676996866","0.47991909583409625","0.7804666666666668","0.3997","0.5322","0.7804666666666668","0.3997","0.7686","0.3955","0.30215038414001466"
"desert-sweep-2","eprxhgn3","999","finished","2023-08-14T20:22:41.000Z","80.062","class-entropy","","torch/imagenet","cross-entropy","vit_medium_patch16_gap_256sngp","0","","./output/train/20230522-111926269962-vit_medium_patch16_gap_256sngp-256/checkpoint-2.pth.tar","0.5620333333333333","0.7239689032236735","0.7898992697397867","","0.41073333333333334","","0.6520333333333334","","0.5741999999999999","0.7124262054761251","0.7285347580909729","0.6870333333333333","0.40103333333333335","0.5741999999999999","0.6870333333333333","0.40103333333333335","0.8078","0.7759","0.3600119027709961"
"feasible-sweep-2","kcahjo3u","939","finished","2023-08-14T20:22:31.000Z","0.108","pred-net","","torch/imagenet","hib","vit_medium_patch16_gap_256","0","","./output/train/20230522-153627268406-vit_medium_patch16_gap_256-256/checkpoint-2.pth.tar","0.5527333333333333","0.5598103801409403","0.5","","0.035366666666666664","","0.5442333333333333","","0.5297333333333333","0.5395501852035522","0.5","0.5678666666666666","0.03563333333333333","0.5297333333333333","0.5678666666666666","0.03563333333333333","0.4973","0.0051","0.12138673652648926"
"rosy-sweep-1","kcahjo3u","0","crashed","2023-08-14T20:21:59.000Z","","pred-net","","","hib","vit_medium_patch16_gap_256","","","./output/train/20230512-120522598422-vit_medium_patch16_gap_256-256/checkpoint-0.pth.tar","","","","","","","","","","","","","","","","","","",""
"rosy-sweep-2","5lvtdsrw","929","finished","2023-08-14T20:20:45.000Z","79.392","pred-net","","torch/imagenet","mcinfonce","vit_medium_patch16_gap_256","0","","./output/train/20230522-125210010706-vit_medium_patch16_gap_256-256/checkpoint-0.pth.tar","0.4861","0.6307871143023173","0.7248991926511129","","0.4952666666666666","","0.5997666666666667","","0.5204","0.629285474618276","0.7105088432629904","0.6094","0.4782333333333333","0.5204","0.6094","0.4782333333333333","0.7147","0.7636","0.23259059051513672"
"swift-sweep-1","5lvtdsrw","0","crashed","2023-08-14T20:20:19.000Z","","pred-net","","","mcinfonce","vit_medium_patch16_gap_256","","","./output/train/20230517-041115385760-vit_medium_patch16_gap_256-256/checkpoint-0.pth.tar","","","","","","","","","","","","","","","","","","",""
"happy-sweep-2","44v39zxy","923","finished","2023-08-14T20:16:35.000Z","74.124","pred-net","","torch/imagenet","riskpred","vit_medium_patch16_gap_256","0","","./output/train/20230518-202621174496-vit_medium_patch16_gap_256-256/checkpoint-18.pth.tar","0.5208666666666667","0.5761945843696594","0.5141377747058868","","0.5547333333333333","","0.8706333333333333","","0.5352","0.5881674885749817","0.507652739683787","0.8656333333333333","0.5375","0.5352","0.8656333333333333","0.5375","0.6141","0.6443","0.1524223087310791"
"fresh-sweep-1","sc7jllki","1755","finished","2023-08-14T20:13:16.000Z","64.514","class-entropy","","torch/imagenet","cross-entropy","vit_medium_patch16_gap_256dropout","0","","./output/train/20230703-111733225402-vit_medium_patch16_gap_256dropout-256/checkpoint-8.pth.tar","0.5231333333333333","0.6547825932502747","0.6888982454935709","","0.4772333333333334","","0.6969333333333333","","0.5361333333333334","0.6407563289006551","0.6672446926434835","0.7161333333333334","0.481","0.5361333333333334","0.7161333333333334","0.481","0.7805","0.5812","1.2434250072479247"
"confused-sweep-3","qiv1nw2y","912","finished","2023-08-14T20:09:02.000Z","53.57","pred-net","","torch/imagenet","elk","vit_medium_patch16_gap_256","0","","./output/train/20230518-201129645089-vit_medium_patch16_gap_256-256/checkpoint-2.pth.tar","0.5667666666666666","0.5738456845283508","0.5411955316861471","","0.43883333333333335","","0.7352666666666666","","0.5542333333333334","0.5940560301144918","0.5511188805103302","0.7248","0.4385666666666667","0.5542333333333334","0.7248","0.4385666666666667","0.555","0.4699","0.15264819297790527"
"deep-sweep-1","bslnnctm","956","finished","2023-08-14T20:08:36.000Z","53.866","class-entropy","","torch/imagenet","cross-entropy","vit_medium_patch16_gap_256","0","","./output/train/20230522-123438210796-vit_medium_patch16_gap_256-256/checkpoint-4.pth.tar","0.5166333333333334","0.6476098497708639","0.5692659616470337","","0.4360333333333334","","0.7017666666666668","","0.5482333333333335","0.6365367968877157","0.5623786449432373","0.6979333333333333","0.44016666666666665","0.5482333333333335","0.6979333333333333","0.44016666666666665","0.7671","0.4744","0.3587327784729004"
"expert-sweep-1","7ivfjh36","1045","finished","2023-08-14T20:06:59.000Z","53.552","class-entropy","","torch/imagenet","cross-entropy","vit_medium_patch16_gap_256","0","10","./output/train/20230630-144551723999-vit_medium_patch16_gap_256-256/checkpoint-4.pth.tar","0.5204333333333334","0.6419976552327474","0.5420818328857422","","0.4143666666666667","","0.7279","","0.5409666666666667","0.638666033744812","0.5223110715548197","0.7248","0.4281333333333333","0.5409666666666667","0.7248","0.4281333333333333","0.7477","0.4882","0.363969503326416"
"solar-sweep-1","eprxhgn3","1056","finished","2023-08-14T20:05:04.000Z","79.986","class-entropy","","torch/imagenet","cross-entropy","vit_medium_patch16_gap_256sngp","0","","./output/train/20230522-111926269503-vit_medium_patch16_gap_256sngp-256/checkpoint-2.pth.tar","0.5530333333333334","0.7293674151102701","0.8046446839968363","","0.4192","","0.6566333333333333","","0.5777","0.7232412695884705","0.7530736724535624","0.6725666666666665","0.41186666666666666","0.5777","0.6725666666666665","0.41186666666666666","0.8088","0.7783","0.3806664671325683"
"dainty-sweep-1","44v39zxy","951","finished","2023-08-14T20:00:42.000Z","64.776","pred-net","","torch/imagenet","riskpred","vit_medium_patch16_gap_256","0","","./output/train/20230518-202621121362-vit_medium_patch16_gap_256-256/checkpoint-5.pth.tar","0.508","0.5337416529655457","0.5115003983179728","","0.4947000000000001","","0.8902333333333333","","0.5172666666666667","0.5417724251747131","0.506756196419398","0.8990666666666666","0.4873","0.5172666666666667","0.8990666666666666","0.4873","0.5491","0.5742","0.17565624015808107"
"pious-sweep-2","qiv1nw2y","1051","finished","2023-08-14T19:51:23.000Z","5.234","pred-net","","torch/imagenet","elk","vit_medium_patch16_gap_256","0","","./output/train/20230518-200824476739-vit_medium_patch16_gap_256-256/checkpoint-3.pth.tar","0.5635","0.6043874422709147","0.386926790078481","","0.18253333333333333","","0.7636","","0.5743333333333333","0.6130500237147013","0.37667841215928394","0.7739333333333334","0.18666666666666668","0.5743333333333333","0.7739333333333334","0.18666666666666668","0.6171","0.05","0.19684485054016113"
"driven-sweep-1","qiv1nw2y","0","crashed","2023-08-14T19:51:13.000Z","","pred-net","","","elk","vit_medium_patch16_gap_256","","","./output/train/20230512-065034522021-vit_medium_patch16_gap_256-256/checkpoint-2.pth.tar","","","","","","","","","","","","","","","","","","",""
