"Name","Sweep","Runtime","State","Created","best_eval_top1","unc-module","n_few_shot","dataset","loss","model","lr","num-heads","initial-checkpoint","best_test_avg_downstream_auroc_correct","best_test_avg_downstream_auroc_correct_mixed","best_test_avg_downstream_auroc_ood","best_furthertest_avg_downstream_auroc_correct","best_test_avg_downstream_r1","best_furthertest_avg_downstream_r1","best_test_avg_downstream_croppedHasBiggerUnc","best_furthertest_avg_downstream_croppedHasBiggerUnc","best_eval_avg_downstream_auroc_correct","best_eval_avg_downstream_auroc_correct_mixed","best_eval_avg_downstream_auroc_ood","best_eval_avg_downstream_croppedHasBiggerUnc","best_eval_avg_downstream_r1","eval_avg_downstream_auroc_correct","eval_avg_downstream_croppedHasBiggerUnc","eval_avg_downstream_r1","best_eval_auroc_correct","best_eval_r1","eval_time_per_sample"
"noble-sweep-13","8m8z8g7r","10954","finished","2023-08-16T08:43:43.000Z","0.9408","class-entropy","1","repr/cars","cross-entropy","vit_medium_patch16_gap_256","0.0024770071806842035","","/host/mnt/lustre/kasneci/mkirchhof44/projects/large/output/train/20230522-123438210796-vit_medium_patch16_gap_256-256/checkpoint-4.pth.tar","0.5727","0.4996403455734253","0.5","","0.2592","","0.1894","","","","","","","","","","0.5727","0.2592","0.8130648568232008"
"unique-sweep-12","8m8z8g7r","0","crashed","2023-08-16T08:43:12.000Z","","class-entropy","10","repr/cub","cross-entropy","vit_medium_patch16_gap_256","","","/host/mnt/lustre/kasneci/mkirchhof44/projects/large/output/train/20230515-201905253598-vit_medium_patch16_gap_256-256/checkpoint-6.pth.tar","","","","","","","","","","","","","","","","","","",""
"cerulean-sweep-11","8m8z8g7r","0","crashed","2023-08-16T08:42:30.000Z","","class-entropy","5","repr/cub","cross-entropy","vit_medium_patch16_gap_256","","","/host/mnt/lustre/kasneci/mkirchhof44/projects/large/output/train/20230515-201905253598-vit_medium_patch16_gap_256-256/checkpoint-6.pth.tar","","","","","","","","","","","","","","","","","","",""
"lyric-sweep-10","8m8z8g7r","0","crashed","2023-08-16T08:41:58.000Z","","class-entropy","2","repr/cub","cross-entropy","vit_medium_patch16_gap_256","","","/host/mnt/lustre/kasneci/mkirchhof44/projects/large/output/train/20230515-201905253598-vit_medium_patch16_gap_256-256/checkpoint-6.pth.tar","","","","","","","","","","","","","","","","","","",""
"dandy-sweep-9","8m8z8g7r","0","crashed","2023-08-16T08:41:05.000Z","","class-entropy","1","repr/cub","cross-entropy","vit_medium_patch16_gap_256","","","/host/mnt/lustre/kasneci/mkirchhof44/projects/large/output/train/20230515-201905253598-vit_medium_patch16_gap_256-256/checkpoint-6.pth.tar","","","","","","","","","","","","","","","","","","",""
"serene-sweep-19","lvzxtv9q","15747","finished","2023-08-16T08:40:54.000Z","1.0894","pred-net","5","repr/cars","cross-entropy","resnet50","0.000011921026128622955","","/host/mnt/qb/work/kasneci/mkirchhof44/projects/large/output/train/20230522-102915224259-resnet50-224/checkpoint-1.pth.tar","0.6004","0.49974071979522705","0.4999999701976776","","0.3065","","0.6296","","","","","","","","","","0.6004","0.3065","1.0309960148540516"
"major-sweep-8","8m8z8g7r","5972","finished","2023-08-16T08:40:27.000Z","47.6965","class-entropy","10","repr/cub","cross-entropy","vit_medium_patch16_gap_256","0.0024770071806842035","","/host/mnt/lustre/kasneci/mkirchhof44/projects/large/output/train/20230522-123438090221-vit_medium_patch16_gap_256-256/checkpoint-5.pth.tar","0.7345","0.5000000596046448","0.5","","0.4915","","0.336","","","","","","","","","","0.7345","0.4915","0.4394445212552864"
"toasty-sweep-7","8m8z8g7r","5150","finished","2023-08-16T08:38:58.000Z","28.9295","class-entropy","5","repr/cub","cross-entropy","vit_medium_patch16_gap_256","0.0024770071806842035","","/host/mnt/lustre/kasneci/mkirchhof44/projects/large/output/train/20230522-123438090221-vit_medium_patch16_gap_256-256/checkpoint-5.pth.tar","0.6391","0.5","0.5000000596046448","","0.3316","","0.2737","","","","","","","","","","0.6391","0.3316","0.4381708058561413"
"wild-sweep-18","lvzxtv9q","15054","finished","2023-08-16T08:32:49.000Z","1.1884","pred-net","2","repr/cars","cross-entropy","resnet50","0.000011921026128622955","","/host/mnt/qb/work/kasneci/mkirchhof44/projects/large/output/train/20230522-102915224259-resnet50-224/checkpoint-1.pth.tar","0.6","0.4998140335083008","0.4999999701976776","","0.338","","0.7103","","","","","","","","","","0.6","0.338","1.069057877626299"
"colorful-sweep-17","lvzxtv9q","15580","finished","2023-08-16T08:31:08.000Z","1.0151","pred-net","1","repr/cars","cross-entropy","resnet50","0.000011921026128622955","","/host/mnt/qb/work/kasneci/mkirchhof44/projects/large/output/train/20230522-102915224259-resnet50-224/checkpoint-1.pth.tar","0.5979","0.49974325299263","0.5","","0.31","","0.636","","","","","","","","","","0.5979","0.31","0.9989414329014076"
"sweepy-sweep-16","lvzxtv9q","17292","finished","2023-08-16T08:18:56.000Z","0.8913","pred-net","10","repr/cars","cross-entropy","resnet50","0.000011921026128622955","","/host/mnt/qb/work/kasneci/mkirchhof44/projects/large/output/train/20230522-102914532252-resnet50-224/checkpoint-1.pth.tar","0.5983","0.49982190132141113","0.5","","0.308","","0.6799","","","","","","","","","","0.5983","0.308","1.093057488710404"
"laced-sweep-15","lvzxtv9q","15596","finished","2023-08-16T08:17:35.000Z","1.0646","pred-net","5","repr/cars","cross-entropy","resnet50","0.000011921026128622955","","/host/mnt/qb/work/kasneci/mkirchhof44/projects/large/output/train/20230522-102914532252-resnet50-224/checkpoint-1.pth.tar","0.6078","0.499886155128479","0.4999999701976776","","0.3459","","0.8022","","","","","","","","","","0.6078","0.3459","1.0184024441622956"
"treasured-sweep-14","lvzxtv9q","14929","finished","2023-08-16T08:10:30.000Z","0.9656","pred-net","2","repr/cars","cross-entropy","resnet50","0.000011921026128622955","","/host/mnt/qb/work/kasneci/mkirchhof44/projects/large/output/train/20230522-102914532252-resnet50-224/checkpoint-1.pth.tar","0.6127","0.4999170005321502","0.5","","0.3367","","0.7844","","","","","","","","","","0.6127","0.3367","1.114857651450074"
"serene-sweep-6","8m8z8g7r","4893","finished","2023-08-16T08:09:37.000Z","16.7344","class-entropy","2","repr/cub","cross-entropy","vit_medium_patch16_gap_256","0.0024770071806842035","","/host/mnt/lustre/kasneci/mkirchhof44/projects/large/output/train/20230522-123438090221-vit_medium_patch16_gap_256-256/checkpoint-5.pth.tar","0.5989","0.4999999403953552","0.5","","0.2571","","0.2331","","","","","","","","","","0.5989","0.2571","0.4576147558889415"
"honest-sweep-13","lvzxtv9q","14892","finished","2023-08-16T08:08:25.000Z","1.1389","pred-net","1","repr/cars","cross-entropy","resnet50","0.000011921026128622955","","/host/mnt/qb/work/kasneci/mkirchhof44/projects/large/output/train/20230522-102914532252-resnet50-224/checkpoint-1.pth.tar","0.613","0.4998988211154938","0.4999999701976776","","0.3402","","0.7928","","","","","","","","","","0.613","0.3402","1.0668337388804834"
"jolly-sweep-12","lvzxtv9q","0","crashed","2023-08-16T08:08:04.000Z","","pred-net","10","repr/cub","cross-entropy","resnet50","","","/host/mnt/qb/work/kasneci/mkirchhof44/projects/large/output/train/20230519-131650973012-resnet50-224/checkpoint-1.pth.tar","","","","","","","","","","","","","","","","","","",""
"ethereal-sweep-11","lvzxtv9q","0","crashed","2023-08-16T08:07:43.000Z","","pred-net","5","repr/cub","cross-entropy","resnet50","","","/host/mnt/qb/work/kasneci/mkirchhof44/projects/large/output/train/20230519-131650973012-resnet50-224/checkpoint-1.pth.tar","","","","","","","","","","","","","","","","","","",""
"breezy-sweep-10","lvzxtv9q","0","crashed","2023-08-16T08:07:22.000Z","","pred-net","2","repr/cub","cross-entropy","resnet50","","","/host/mnt/qb/work/kasneci/mkirchhof44/projects/large/output/train/20230519-131650973012-resnet50-224/checkpoint-1.pth.tar","","","","","","","","","","","","","","","","","","",""
"wild-sweep-9","lvzxtv9q","0","crashed","2023-08-16T08:07:01.000Z","","pred-net","1","repr/cub","cross-entropy","resnet50","","","/host/mnt/qb/work/kasneci/mkirchhof44/projects/large/output/train/20230519-131650973012-resnet50-224/checkpoint-1.pth.tar","","","","","","","","","","","","","","","","","","",""
"prime-sweep-8","lvzxtv9q","9802","finished","2023-08-16T07:55:33.000Z","4.1667","pred-net","10","repr/cub","cross-entropy","resnet50","0.000011921026128622955","","/host/mnt/qb/work/kasneci/mkirchhof44/projects/large/output/train/20230522-102915224259-resnet50-224/checkpoint-1.pth.tar","0.6421","0.5000000596046448","0.4999999403953552","","0.3245","","0.6379","","","","","","","","","","0.6421","0.3245","0.6294808142230439"
"hardy-sweep-5","8m8z8g7r","4587","finished","2023-08-16T07:22:20.000Z","4.5393","class-entropy","1","repr/cub","cross-entropy","vit_medium_patch16_gap_256","0.0024770071806842035","","/host/mnt/lustre/kasneci/mkirchhof44/projects/large/output/train/20230522-123438090221-vit_medium_patch16_gap_256-256/checkpoint-5.pth.tar","0.5609","0.4999999701976776","0.5","","0.189","","0.4549","","","","","","","","","","0.5609","0.189","0.4336525121032384"
"jumping-sweep-7","lvzxtv9q","8020","finished","2023-08-16T07:09:52.000Z","2.3713","pred-net","5","repr/cub","cross-entropy","resnet50","0.000011921026128622955","","/host/mnt/qb/work/kasneci/mkirchhof44/projects/large/output/train/20230522-102915224259-resnet50-224/checkpoint-1.pth.tar","0.6249","0.5000000596046448","0.5000000596046448","","0.2978","","0.4739","","","","","","","","","","0.6249","0.2978","0.6100068770773043"
"sparkling-sweep-4","8m8z8g7r","5945","finished","2023-08-16T07:01:10.000Z","52.7778","class-entropy","10","repr/cub","cross-entropy","vit_medium_patch16_gap_256","0.0024770071806842035","","/host/mnt/lustre/kasneci/mkirchhof44/projects/large/output/train/20230522-123438210796-vit_medium_patch16_gap_256-256/checkpoint-4.pth.tar","0.7435","0.4999999403953552","0.5","","0.5505","","0.3408","","","","","","","","","","0.7435","0.5505","0.4348884016517701"
"denim-sweep-6","lvzxtv9q","7096","finished","2023-08-16T06:52:34.000Z","1.5244","pred-net","2","repr/cub","cross-entropy","resnet50","0.000011921026128622955","","/host/mnt/qb/work/kasneci/mkirchhof44/projects/large/output/train/20230522-102915224259-resnet50-224/checkpoint-1.pth.tar","0.6073","0.5","0.5","","0.3096","","0.4929","","","","","","","","","","0.6073","0.3096","0.7850089951905455"
"splendid-sweep-3","8m8z8g7r","5486","finished","2023-08-16T06:38:00.000Z","33.7398","class-entropy","5","repr/cub","cross-entropy","vit_medium_patch16_gap_256","0.0024770071806842035","","/host/mnt/lustre/kasneci/mkirchhof44/projects/large/output/train/20230522-123438210796-vit_medium_patch16_gap_256-256/checkpoint-4.pth.tar","0.6549","0.4999999701976776","0.5","","0.4082","","0.27","","","","","","","","","","0.6549","0.4082","0.4593791851829384"
"charmed-sweep-5","lvzxtv9q","6876","finished","2023-08-16T06:36:11.000Z","1.355","pred-net","1","repr/cub","cross-entropy","resnet50","0.000011921026128622955","","/host/mnt/qb/work/kasneci/mkirchhof44/projects/large/output/train/20230522-102915224259-resnet50-224/checkpoint-1.pth.tar","0.6074","0.4999999701976776","0.5000000596046448","","0.3428","","0.5715","","","","","","","","","","0.6074","0.3428","0.6649014956259792"
"earthy-sweep-2","8m8z8g7r","4692","finished","2023-08-16T06:03:55.000Z","19.9864","class-entropy","2","repr/cub","cross-entropy","vit_medium_patch16_gap_256","0.0024770071806842035","","/host/mnt/lustre/kasneci/mkirchhof44/projects/large/output/train/20230522-123438210796-vit_medium_patch16_gap_256-256/checkpoint-4.pth.tar","0.5754","0.5","0.5","","0.3316","","0.2893","","","","","","","","","","0.5754","0.3316","0.4326305596162957"
"fiery-sweep-1","8m8z8g7r","4479","finished","2023-08-16T05:46:19.000Z","2.3374","class-entropy","1","repr/cub","cross-entropy","vit_medium_patch16_gap_256","0.0024770071806842035","","/host/mnt/lustre/kasneci/mkirchhof44/projects/large/output/train/20230522-123438210796-vit_medium_patch16_gap_256-256/checkpoint-4.pth.tar","0.5227","0.5","0.5","","0.4194","","0.376","","","","","","","","","","0.5227","0.4194","0.43567305593309685"
"warm-sweep-36","godeg2dk","66381","finished","2023-08-16T05:40:30.000Z","0.0179","class-entropy","10","repr/sop","cross-entropy","vit_medium_patch16_gap_256sngp","0.0001486933067804136","","/host/mnt/lustre/kasneci/mkirchhof44/projects/large/output/train/20230517-110251988515-vit_medium_patch16_gap_256sngp-256/checkpoint-2.pth.tar","0.5775","0.6002281308174133","0.4999999701976776","","0.0553","","0.6689","","","","","","","","","","0.5775","0.0553","0.3353496613881531"
"snowy-sweep-4","lvzxtv9q","8399","finished","2023-08-16T05:35:21.000Z","1.1856","pred-net","10","repr/cub","cross-entropy","resnet50","0.000011921026128622955","","/host/mnt/qb/work/kasneci/mkirchhof44/projects/large/output/train/20230522-102914532252-resnet50-224/checkpoint-1.pth.tar","0.6086","0.5","0.5","","0.2903","","0.4671","","","","","","","","","","0.6086","0.2903","0.6038362954044083"
"northern-sweep-35","godeg2dk","66589","finished","2023-08-16T05:35:19.000Z","0.0143","class-entropy","5","repr/sop","cross-entropy","vit_medium_patch16_gap_256sngp","0.0001486933067804136","","/host/mnt/lustre/kasneci/mkirchhof44/projects/large/output/train/20230517-110251988515-vit_medium_patch16_gap_256sngp-256/checkpoint-2.pth.tar","0.6042","0.6675592064857483","0.5","","0.0507","","0.6694","","","","","","","","","","0.6042","0.0507","0.3308781870148924"
"atomic-sweep-34","godeg2dk","52109","finished","2023-08-16T05:31:29.000Z","0.0036","class-entropy","2","repr/sop","cross-entropy","vit_medium_patch16_gap_256sngp","0.0001486933067804136","","/host/mnt/lustre/kasneci/mkirchhof44/projects/large/output/train/20230517-110251988515-vit_medium_patch16_gap_256sngp-256/checkpoint-2.pth.tar","0.5469","0.504013180732727","0.4999999701976776","","0.191","","0.6513","","","","","","","","","","0.5469","0.191","0.3243113854270706"
"fancy-sweep-33","godeg2dk","43217","finished","2023-08-16T05:22:52.000Z","0","class-entropy","1","repr/sop","cross-entropy","vit_medium_patch16_gap_256sngp","0.0001486933067804136","","/host/mnt/lustre/kasneci/mkirchhof44/projects/large/output/train/20230517-110251988515-vit_medium_patch16_gap_256sngp-256/checkpoint-2.pth.tar","0.5679","0.5049690008163452","0.4999999701976776","","0.2024","","0.6813","","","","","","","","","","0.5679","0.2024","0.3239758255055078"
"ancient-sweep-32","godeg2dk","67256","finished","2023-08-16T05:21:25.000Z","0.0108","class-entropy","10","repr/sop","cross-entropy","vit_medium_patch16_gap_256sngp","0.0001486933067804136","","/host/mnt/lustre/kasneci/mkirchhof44/projects/large/output/train/20230522-111926269962-vit_medium_patch16_gap_256sngp-256/checkpoint-2.pth.tar","0.5434","0.4997882544994354","0.4999999403953552","","0.1019","","0.7057","","","","","","","","","","0.5434","0.1019","0.3215839101860383"
"rural-sweep-31","godeg2dk","64616","finished","2023-08-16T05:14:49.000Z","0.0108","class-entropy","5","repr/sop","cross-entropy","vit_medium_patch16_gap_256sngp","0.0001486933067804136","","/host/mnt/lustre/kasneci/mkirchhof44/projects/large/output/train/20230522-111926269962-vit_medium_patch16_gap_256sngp-256/checkpoint-2.pth.tar","0.5425","0.4998971223831177","0.5","","0.0316","","0.6301","","","","","","","","","","0.5425","0.0316","0.32484335292599925"
"azure-sweep-30","godeg2dk","52435","finished","2023-08-16T05:07:42.000Z","0.0036","class-entropy","2","repr/sop","cross-entropy","vit_medium_patch16_gap_256sngp","0.0001486933067804136","","/host/mnt/lustre/kasneci/mkirchhof44/projects/large/output/train/20230522-111926269962-vit_medium_patch16_gap_256sngp-256/checkpoint-2.pth.tar","0.5562","0.4893135130405426","0.5","","0.0636","","0.584","","","","","","","","","","0.5562","0.0636","0.3212888170547789"
"cerulean-sweep-3","lvzxtv9q","7469","finished","2023-08-16T05:05:11.000Z","1.9309","pred-net","5","repr/cub","cross-entropy","resnet50","0.000011921026128622955","","/host/mnt/qb/work/kasneci/mkirchhof44/projects/large/output/train/20230522-102914532252-resnet50-224/checkpoint-1.pth.tar","0.6211","0.5000000596046448","0.5","","0.2791","","0.4648","","","","","","","","","","0.6211","0.2791","0.618555084476626"
"stoic-sweep-29","godeg2dk","42172","finished","2023-08-16T05:01:47.000Z","0.0108","class-entropy","1","repr/sop","cross-entropy","vit_medium_patch16_gap_256sngp","0.0001486933067804136","","/host/mnt/lustre/kasneci/mkirchhof44/projects/large/output/train/20230522-111926269962-vit_medium_patch16_gap_256sngp-256/checkpoint-2.pth.tar","0.558","0.5030629634857178","0.5","","0.188","","0.7561","","","","","","","","","","0.558","0.188","0.3216713563867026"
"clean-sweep-2","lvzxtv9q","6954","finished","2023-08-16T04:56:28.000Z","1.1179","pred-net","2","repr/cub","cross-entropy","resnet50","0.000011921026128622955","","/host/mnt/qb/work/kasneci/mkirchhof44/projects/large/output/train/20230522-102914532252-resnet50-224/checkpoint-1.pth.tar","0.6159","0.4999999701976776","0.5000000596046448","","0.2825","","0.4356","","","","","","","","","","0.6159","0.2825","1.0535085679392828"
"lucky-sweep-1","lvzxtv9q","6807","finished","2023-08-16T04:42:30.000Z","1.1518","pred-net","1","repr/cub","cross-entropy","resnet50","0.000011921026128622955","","/host/mnt/qb/work/kasneci/mkirchhof44/projects/large/output/train/20230522-102914532252-resnet50-224/checkpoint-1.pth.tar","0.6171","0.5","0.5","","0.2781","","0.3699","","","","","","","","","","0.6171","0.2781","0.5622492308216043"
"restful-sweep-36","xj7hbxe7","0","crashed","2023-08-16T04:42:08.000Z","","pred-net","10","repr/sop","mcinfonce","resnet50","","","/host/mnt/qb/work/kasneci/mkirchhof44/projects/large/output/train/20230519-131650973012-resnet50-224/checkpoint-1.pth.tar","","","","","","","","","","","","","","","","","","",""
"desert-sweep-35","xj7hbxe7","0","crashed","2023-08-16T04:41:47.000Z","","pred-net","5","repr/sop","mcinfonce","resnet50","","","/host/mnt/qb/work/kasneci/mkirchhof44/projects/large/output/train/20230519-131650973012-resnet50-224/checkpoint-1.pth.tar","","","","","","","","","","","","","","","","","","",""
"graceful-sweep-34","xj7hbxe7","0","crashed","2023-08-16T04:41:25.000Z","","pred-net","2","repr/sop","mcinfonce","resnet50","","","/host/mnt/qb/work/kasneci/mkirchhof44/projects/large/output/train/20230519-131650973012-resnet50-224/checkpoint-1.pth.tar","","","","","","","","","","","","","","","","","","",""
"eager-sweep-33","xj7hbxe7","0","crashed","2023-08-16T04:41:03.000Z","","pred-net","1","repr/sop","mcinfonce","resnet50","","","/host/mnt/qb/work/kasneci/mkirchhof44/projects/large/output/train/20230519-131650973012-resnet50-224/checkpoint-1.pth.tar","","","","","","","","","","","","","","","","","","",""
